evaluation/Actions Min,time/evaluation sampling (s),trainer/Alpha Loss,Epoch,exploration/Average Returns,time/data storing (s),evaluation/Rewards Mean,time/saving (s),evaluation/Rewards Std,time/training (s),evaluation/path length Max,trainer/Q2 Predictions Max,trainer/Log Pis Min,exploration/Rewards Min,trainer/Q2 Predictions Min,time/total (s),trainer/Policy log std Std,trainer/Q Targets Mean,exploration/path length Std,trainer/Policy mu Max,evaluation/path length Min,trainer/Q1 Predictions Std,evaluation/Rewards Max,exploration/Rewards Max,evaluation/Rewards Min,trainer/Q Targets Std,time/epoch (s),trainer/Q Targets Max,trainer/Q2 Predictions Mean,evaluation/Returns Min,evaluation/Returns Mean,replay_buffer/size,trainer/Policy log std Min,exploration/Actions Std,evaluation/path length Std,trainer/Log Pis Std,time/logging (s),trainer/Policy log std Mean,exploration/Actions Max,evaluation/Actions Mean,evaluation/num steps total,evaluation/num paths total,evaluation/Actions Max,evaluation/Returns Max,exploration/Returns Std,exploration/num paths total,trainer/Q2 Predictions Std,exploration/num steps total,trainer/Log Pis Mean,exploration/Rewards Mean,evaluation/Average Returns,evaluation/Returns Std,evaluation/Num Paths,trainer/QF2 Loss,trainer/Q1 Predictions Max,exploration/Returns Min,time/exploration sampling (s),trainer/Q1 Predictions Min,exploration/path length Max,trainer/Policy mu Min,trainer/Policy mu Std,trainer/Q Targets Min,exploration/path length Mean,evaluation/Actions Std,exploration/Actions Min,trainer/Policy mu Mean,evaluation/path length Mean,exploration/Returns Mean,trainer/QF1 Loss,exploration/path length Min,trainer/Q1 Predictions Mean,exploration/Rewards Std,exploration/Returns Max,trainer/Policy log std Max,trainer/Log Pis Max,trainer/Policy Loss,trainer/Alpha,exploration/Actions Mean,exploration/Num Paths
-0.9994672,0.32306260301265866,0.6046748161315918,102,-46.605917790583916,0.0030538939754478633,-0.35167349810027676,0.001930550002725795,1.1947482092993256,1.961099464999279,100,-8.275237,-1.2986876,-7.958791495275426,-47.11134,251.2603079416731,0.52876836,-18.235882,0.0,2.9684546,100,13.853438,-0.02173852270703163,-0.017822475164356692,-11.39429211720803,14.157163,2.4368164539919235,-8.021416,-17.96195,-65.60258277725983,-35.16734981002767,51700,-2.4141083,0.2157056,0.0,1.4669021,0.004849584016483277,-1.9619626,0.9948909,0.011096864,154500,1545,0.9992144,-12.63264100171462,33.8823188354516,517,13.866542,51700,2.2072794,-0.46605917790583923,-35.16734981002767,15.930936171405406,15,0.26105168,-8.247001,-91.62442593566759,0.14282035798532888,-47.13782,100,-3.01371,0.89595675,-47.782883,100.0,0.21518509,-0.9994126,0.036350116,100.0,-46.605917790583916,0.29677135,100,-17.960472,0.7406627657020864,-15.92653758864452,-0.49732906,8.81255,19.55564,0.05409080162644386,-0.018330043,5
-0.99876314,0.3293402139970567,0.716321587562561,103,-38.34705693845047,0.002752553002210334,-0.37028925405456314,0.001962815993465483,0.8711383143593151,2.0279951179982163,100,-8.158534,-2.3172936,-6.560143473136745,-53.574265,253.77480621062568,0.5114548,-17.597086,0.0,3.0322132,100,13.324637,-0.011582027750140838,-0.0023705918900662473,-9.0652303892088,13.746869,2.510258381982567,-8.023209,-17.25507,-76.19677169061106,-37.0289254054563,52200,-2.496101,0.23590025,0.0,1.4620101,0.004911594995064661,-2.0066323,0.99910104,0.0028489875,156000,1560,0.99853855,-1.890666675736107,23.71180048813658,522,13.361489,52200,2.2455502,-0.38347056938450486,-37.0289254054563,24.762799715196675,15,0.3831037,-8.175334,-84.70978507887627,0.1432960859965533,-53.48616,100,-2.8999052,0.77484614,-53.349983,100.0,0.18644635,-0.9997858,-0.019582704,100.0,-38.34705693845047,0.44935963,100,-17.21277,0.7801812738813546,-20.609536183325883,-0.49037552,9.10473,18.95785,0.05407652631402016,0.0027885828,5
-0.9991474,0.3291770680225454,-0.5529831647872925,104,-43.175592058852274,0.002886549016693607,-0.3456642122016539,0.0019478779868222773,1.1430443025553303,1.9512358090141788,100,-7.8457355,-3.4236681,-9.196918386761332,-49.7619,256.210122041608,0.41173065,-17.790516,0.0,2.8469229,100,13.475261,-0.015193140711674422,-0.006828831140099486,-10.101553577505685,13.551986,2.4308180440275464,-7.8749046,-17.648764,-97.96261484983746,-34.566421220165395,52700,-2.4145124,0.24994874,0.0,1.134963,0.004886993003310636,-2.003735,0.9996565,0.005342506,157500,1575,0.99881315,-5.615569773810061,20.275930622597112,527,13.488018,52700,1.8108795,-0.43175592058852263,-34.566421220165395,20.89547016372474,15,0.06133619,-7.861848,-70.9329784142661,0.14068374698399566,-48.985077,100,-2.4609492,0.6103945,-49.607597,100.0,0.20991981,-0.99611354,0.0029258213,100.0,-43.175592058852274,0.0771427,100,-17.632162,0.9183808272930345,-18.04814689245426,-0.463917,5.1594057,19.16182,0.05371638387441635,0.0053106765,5
-0.99963915,0.3282949119748082,-1.1412477493286133,105,-41.635639508179615,0.0028149439895059913,-0.451068722559129,0.001967219985090196,1.1878720292529756,1.9617314740025904,100,-8.045067,-4.1627927,-9.221794323001097,-52.235023,258.6510307796125,0.4449275,-16.828722,0.0,3.1044888,100,13.061054,-0.030959850989463057,-0.009574819501491753,-10.004417928056602,13.35665,2.4363458839361556,-0.07451881,-16.892729,-115.63975579249986,-45.1068722559129,53200,-2.4474943,0.2592926,0.0,1.5593123,0.0048731190036050975,-2.0149806,0.9990357,-0.007839864,159000,1590,0.99806565,-5.812501451458184,12.776037973230085,532,13.100959,53200,1.6127437,-0.4163563950817962,-45.1068722559129,34.995117665753654,15,1.6899112,-8.085442,-58.64911679133146,0.1366642149805557,-51.958252,100,-2.7312472,0.66736513,-52.23485,100.0,0.20955868,-0.99967706,-0.038254634,100.0,-41.635639508179615,1.7131796,100,-16.874908,1.139874033984171,-26.862885713393492,-0.27402705,8.418522,18.237125,0.052483730018138885,-0.00916227,5
-0.99962795,0.32221081102034077,0.7157622575759888,106,-56.25213705808234,0.0030198800086509436,-0.35770039078193805,0.0019338050042279065,1.041786622732852,1.9654800569987856,100,-7.879568,-2.999699,-9.874694998406534,-68.497246,261.09336747659836,0.5300866,-19.980564,0.0,3.3543003,100,15.517688,-0.01176497452933445,-0.0058863052554800205,-9.178242171282923,15.681121,2.437832521041855,-0.13769718,-19.878548,-94.19764409446074,-35.770039078193804,53700,-2.4809206,0.2392265,0.0,1.5268239,0.00487525700009428,-1.9597812,0.9992626,-0.0005840054,160500,1605,0.9989561,-3.322010109007706,38.97693075040872,537,15.427411,53700,2.243487,-0.5625213705808235,-35.770039078193804,25.325207851700895,15,1.1099584,-7.8572702,-108.59988416834514,0.14031271100975573,-69.25853,100,-3.1352441,0.9047141,-68.476875,100.0,0.18906035,-0.9999108,0.08867886,100.0,-56.25213705808234,1.1283311,100,-19.916681,1.1923499525665382,-13.654398246542577,-0.40627062,7.464321,21.385622,0.05289168283343315,-0.020567346,5
-0.9987655,0.32542855900828727,0.7964534163475037,107,-35.00930126985045,0.002915357006713748,-0.18287315004752389,0.0019724260200746357,0.7739084788245852,1.9647747980197892,100,-7.661549,-2.6065161,-7.348584760743948,-48.90474,263.5368864116026,0.5817933,-17.805843,0.0,3.11174,100,13.497782,-0.01796660097125686,-0.00808318940225602,-9.859419009908502,13.43062,2.438871052028844,-7.805497,-17.700563,-51.14098857643616,-18.28731500475239,54200,-2.483284,0.20310257,0.0,1.3658158,0.004881941975327209,-1.9850769,0.9982484,0.006864581,162000,1620,0.99750173,-4.876904022356926,29.160662150006036,542,13.505078,54200,2.274698,-0.35009301269850446,-18.28731500475239,14.03912458688518,15,0.12707193,-7.636884,-92.92686027017852,0.13889796999865212,-48.958496,100,-3.061163,0.939688,-49.78301,100.0,0.1710376,-0.9995418,-0.06994999,100.0,-35.00930126985045,0.12762116,100,-17.710777,0.7084517314942717,-16.641610829506945,-0.30475718,6.4771895,19.542194,0.055066049098968506,0.012205931,5
-0.9995805,0.3250443440047093,0.24174463748931885,108,-27.11235848407481,0.002954160008812323,-0.2817083477208439,0.001980279019335285,0.982728168647163,1.9705180079909042,100,-7.694117,-1.3477592,-7.52933258880631,-77.55685,265.9905438196438,0.51622343,-18.184103,0.0,3.4378884,100,15.589422,-0.0023406209201780356,-0.002287345051530531,-9.204794495545162,15.766881,2.4492027010419406,-0.31071517,-18.787212,-64.78545972838633,-28.170834772084394,54700,-2.4870763,0.22877333,0.0,1.4187107,0.004922170017380267,-2.049357,0.99714386,-0.0061894297,163500,1635,0.998931,-2.499501782762395,10.901586417519772,547,15.59523,54700,2.083448,-0.2711235848407481,-28.170834772084394,16.63709236835679,15,20.76846,-7.676328,-41.69548924311985,0.1437837400007993,-77.540344,100,-3.9338284,0.82400936,-77.82118,100.0,0.19344391,-0.9995131,-0.060437102,100.0,-27.11235848407481,20.725594,100,-18.772131,0.7398797138462239,-12.000713622803394,-0.0784577,8.175448,20.376604,0.05519658699631691,-0.0023701254,5
-0.998874,0.33147832099348307,-0.26572954654693604,109,-47.14300272763718,0.0029676120029762387,-0.3707886980423952,0.0019192199979443103,1.1560346618619057,1.9590664250135887,100,-7.6270833,-1.6807518,-7.517331218122791,-60.814896,268.4362879206601,0.45774722,-17.465946,0.0,3.0239687,100,13.766427,-0.010858649172692853,-0.009620326081264674,-10.048770833218901,13.7673025,2.4411910960043315,-7.7894597,-17.307056,-70.49003938443299,-37.07886980423952,55200,-2.4272037,0.23683277,0.0,1.2885364,0.004766416997881606,-2.0236926,0.9982545,0.010082474,165000,1650,0.99881595,-9.341129975439554,12.218767986594742,552,13.762456,55200,1.9083862,-0.47143002727637195,-37.07886980423952,19.050975878532817,15,0.08411525,-7.618588,-62.03914872469162,0.14099310099845752,-60.973156,100,-3.694801,0.7151521,-60.106224,100.0,0.20810477,-0.99997675,-0.0082463585,100.0,-47.14300272763718,0.091250345,100,-17.305626,0.7927937090528825,-30.05654567168006,-0.2179042,5.8354826,18.902079,0.05500060319900513,0.0013163281,5
-0.99900717,0.32317135800258256,-0.1613287329673767,110,-60.814470407100416,0.0029865879914723337,-0.35540004589560104,0.0019550040015019476,0.9752597858760127,1.9562217359780334,100,-7.605197,-0.8447639,-10.472842333699766,-70.1327,270.8715296716837,0.45587718,-17.877657,0.0,1.7696353,100,13.937753,-0.02004755522246034,-0.001671688419099712,-9.961530578782472,13.92767,2.430757491994882,-7.619003,-17.81227,-81.50646566251407,-35.54000458956011,55700,-2.5077949,0.24348547,0.0,1.2135484,0.00487288401927799,-2.0535092,0.99919385,0.00776341,166500,1665,0.9989271,-3.0304966586436226,19.579476623806805,557,13.949684,55700,1.9446383,-0.6081447040710041,-35.54000458956011,24.69602212119304,15,0.048216414,-7.570345,-88.63537168888413,0.14154992200201377,-70.33256,100,-3.4607472,0.70167464,-69.561066,100.0,0.18511483,-0.9987882,-0.13658448,100.0,-60.814470407100416,0.058873598,100,-17.783623,1.1838619723920503,-28.636033622065696,-0.22798921,7.335294,19.259546,0.054249685257673264,0.016997,5
-0.9998035,0.3220508130034432,-0.5966687202453613,111,-15.892150011970202,0.0029528569721151143,-0.4077089425365057,0.001869834028184414,1.0053726343203644,1.9759149729798082,100,-7.5675526,-2.4252799,-2.622977907349729,-51.6487,273.327044246631,0.4103686,-14.777679,0.0,3.2286081,100,11.315147,-0.008348262316767172,-0.00651147902356181,-11.195289604655395,11.394038,2.4510537769529037,-7.5851707,-14.727145,-112.16877844538256,-40.77089425365057,56200,-2.4573638,0.16843952,0.0,1.1336495,0.004928732989355922,-2.074564,0.98707867,-0.0090617,168000,1680,0.9989356,-4.0730511389279265,1.472642922416373,562,11.322438,56200,1.7962728,-0.15892150011970196,-40.77089425365057,32.68670695843417,15,0.07258553,-7.5496182,-18.569453215215614,0.14333656697999686,-51.496758,100,-3.1455312,0.69356793,-51.407883,100.0,0.18884934,-0.96119577,0.050759315,100.0,-15.892150011970202,0.07261504,100,-14.72505,0.18955968247145766,-14.521897851061514,-0.44951442,5.754011,16.247757,0.05346475541591644,0.0030376443,5
-0.9997986,0.3229135299916379,0.36460068821907043,112,-23.720088334320728,0.002902728010667488,-0.3659007041789876,0.0019499200279824436,0.9477072199092665,1.9685636840004008,100,-7.6044326,-2.4188147,-5.380309607899803,-50.311802,275.78200711263344,0.47102806,-17.574045,0.0,3.2668111,100,13.66828,-0.010673460332222596,-0.005474999949159349,-10.072435470357906,13.852023,2.450468871043995,-7.571453,-17.451096,-113.46552184561212,-36.59007041789876,56700,-2.5443826,0.22401606,0.0,1.4558332,0.004891179007245228,-2.0755606,0.99787056,-0.0071066767,169500,1695,0.99830943,-3.871527274127323,6.045930939229385,567,13.689744,56700,2.124958,-0.2372008833432073,-36.59007041789876,33.49554875918695,15,0.107933454,-7.590956,-29.78361585226875,0.14924783000606112,-50.346863,100,-3.7764168,0.7911303,-50.588936,100.0,0.18156332,-0.9992722,0.029071085,100.0,-23.720088334320728,0.117680684,100,-17.433239,0.5497125047731307,-15.750694681062408,-0.31904858,7.6950264,19.223137,0.05405427888035774,-0.0060876086,5
-0.999206,0.32470582000678405,-0.22560618817806244,113,-34.98129065968968,0.002995137998368591,-0.31636970731975533,0.011010265996446833,1.0204750510078486,1.9603637580003124,100,-7.3212466,-2.1518404,-8.6377822001528,-66.75672,278.2329842286417,0.477101,-16.24807,0.0,3.4835238,100,13.119597,-0.019454430699946942,-0.005823109164035533,-9.964285707021288,13.273824,2.446790587011492,-0.34577486,-16.353888,-104.12335228941612,-31.636970731975534,57200,-2.5236988,0.2296023,0.0,1.731079,0.004899214021861553,-2.0397472,0.9997572,-0.005091621,171000,1710,0.99732524,-4.870462118363981,11.055105003205908,572,13.103756,57200,1.9231132,-0.34981290659689673,-31.636970731975534,25.5243571141577,15,2.0113943,-7.29519,-52.65888184750263,0.14281639098771848,-67.273384,100,-3.8714678,0.8020133,-65.06319,100.0,0.19681685,-0.9998182,0.035573684,100.0,-34.98129065968968,2.0068195,100,-16.343706,0.965037191027387,-23.51144982963338,-0.35956144,8.791169,17.810278,0.05317174270749092,-0.00066152,5
-0.99978375,0.32394133298657835,0.036087341606616974,114,-58.17660258736837,0.002929470007074997,-0.27845748209083343,0.0019489680125843734,1.0086251878993853,1.97193449200131,100,-7.391803,-2.1790059,-8.723202542493524,-52.439724,280.6849276946159,0.44442645,-16.068754,0.0,3.2057753,100,12.87446,-0.034401083697669525,-0.018588170177961456,-10.346319730351425,13.118822,2.44821157399565,-0.16432358,-16.02885,-107.49547664413451,-27.84574820908334,57700,-2.4581742,0.2392215,0.0,1.3085533,0.004658713995013386,-2.0432622,0.9997624,0.0020429948,172500,1725,0.9980146,-3.941145800261469,25.145823156132643,577,12.878549,57700,2.012185,-0.5817660258736839,-27.84574820908334,26.841050884362676,15,1.114488,-7.4128876,-95.53858283332694,0.14279859699308872,-52.28901,100,-2.9978454,0.710773,-53.965614,100.0,0.17920329,-0.99988216,-0.0646574,100.0,-58.17660258736837,1.1266642,100,-16.030169,1.085653470934671,-18.808651147484863,-0.32821828,7.84671,17.590141,0.05173821747303009,-0.010583938,5
-0.99899614,0.32319419301347807,0.026691608130931854,115,-44.377042886272974,0.0028873470146209,-0.3349994759760227,0.0019384679908398539,1.0151924220406017,2.2333161370188463,100,-7.378787,-2.3344965,-9.807237793359361,-48.801907,283.39214844160597,0.44633612,-15.124294,0.0,3.1024098,100,12.06061,-0.01589691610184997,-0.0039630271013119285,-11.35563650455188,12.335643,2.703278522036271,-0.17621312,-15.146309,-88.10770477887269,-33.49994759760227,58200,-2.4513588,0.26499927,0.0,1.3105681,0.004917968006338924,-2.0629287,0.99942803,0.015103181,174000,1740,0.9995136,-5.22398821097028,15.035086561964905,582,12.039037,58200,2.0090392,-0.4437704288627297,-33.49994759760227,25.018489718600307,15,1.6632584,-7.392989,-60.78628232915867,0.13702440899214707,-49.140507,100,-3.0991724,0.7175353,-50.349922,100.0,0.19310513,-0.9997998,0.03646253,100.0,-44.377042886272974,1.6358347,100,-15.153323,1.300357079430044,-19.68617086147301,-0.3467852,9.835715,16.80952,0.05218525603413582,-0.0047044493,5
-0.9995275,0.34632822801359,-0.12484803795814514,116,-64.42816230039142,0.003056163986911997,-0.2828129602477859,0.0019526770047377795,0.8368028686290938,2.0656610970036127,100,-7.4145355,-1.7460688,-11.072901482238585,-54.883617,285.97591586061753,0.45788562,-17.064112,0.0,2.7143729,100,13.53084,-0.058668071062742855,-0.0033102729658078217,-9.459816624070516,13.784791,2.5793132889957633,-7.359178,-16.735573,-95.72292304371007,-28.281296024778577,58700,-2.4830632,0.27224636,0.0,1.4599732,0.004927319008857012,-2.0430987,0.9998009,-0.0019713778,175500,1755,0.998344,-7.430352257158352,28.967782427015628,587,13.5131645,58700,1.9575467,-0.6442816230039143,-28.281296024778577,28.71430492517255,15,0.27844888,-7.3844504,-99.28189245296795,0.15738780397805385,-54.92561,100,-3.7246673,0.78062487,-56.231346,100.0,0.16643396,-0.99985087,-0.03142834,100.0,-64.42816230039142,0.24787839,100,-16.753895,1.3409273221653821,-27.032743128735557,-0.39222333,8.537517,18.303957,0.05282079800963402,-0.0052368003,5
-0.99836075,0.32912466701236553,0.26957306265830994,117,-50.927882063778306,0.002867675997549668,-0.3162015220157713,0.0019811800157185644,0.8428919152994834,1.9450280610180926,100,-7.1677265,-2.7551966,-10.707539893877717,-51.29,288.40900134964613,0.48131233,-16.02956,0.0,2.75218,100,12.40148,-0.0032450816561827305,-0.012179114133849001,-9.194064201769173,12.390834,2.4285462560656015,-7.360012,-16.004354,-78.81827604650698,-31.620152201577127,59200,-2.4678974,0.24702145,0.0,1.4849652,0.004850636003538966,-2.039879,0.99964863,-0.007345861,177000,1770,0.9962468,-9.142001545376205,17.866858861863516,592,12.408776,59200,2.0921712,-0.509278820637783,-31.620152201577127,21.00785769891209,15,0.1144955,-7.1470847,-69.14875744499773,0.1446940360183362,-51.193104,100,-3.2627442,0.7777832,-51.111885,100.0,0.180201,-0.99831676,-0.117794305,100.0,-50.927882063778306,0.10705348,100,-16.00284,1.2854813999350794,-16.87790760345523,-0.46667585,7.6450267,17.64852,0.05368524789810181,0.009548783,5
-0.99707884,0.3281317869841587,-0.4282839894294739,118,-48.75974026947436,0.0028980280039831996,-0.3371614376285845,0.001958320994162932,1.034483781284525,1.9616977070108987,100,-7.2144365,-2.3860245,-8.082206019780692,-49.826824,290.8547228636744,0.43350992,-16.712414,0.0,3.2904613,100,13.012415,-0.04744158361900472,-0.015225371787885056,-10.712387135479917,12.99127,2.4411663850187324,-7.3237495,-16.77855,-61.54026849457906,-33.71614376285845,59700,-2.453891,0.23643829,0.0,1.277159,0.00483858201187104,-2.016259,0.99802727,0.012505479,178500,1785,0.99904025,-9.66657788697539,18.12352982384437,597,12.9828415,59700,1.8547158,-0.48759740269474366,-33.71614376285845,16.63260120915988,15,0.15661716,-7.1729984,-74.29489443101953,0.1416419600136578,-50.271706,100,-3.3586843,0.67333305,-52.67633,100.0,0.19524717,-0.999783,-0.05718759,100.0,-48.75974026947436,0.13929176,100,-16.796354,0.889885338769676,-25.21307766109103,-0.37682498,6.4480314,18.226738,0.052446767687797546,-0.021130078,5
-0.99914026,0.3294186260027345,0.2587299346923828,119,-41.13226773530349,0.003020350995939225,-0.3896056326412335,0.001966571988305077,1.216725688904203,1.9690378730010707,100,-7.3496213,-1.5477399,-10.627465227963624,-49.96948,293.307103394618,0.4339987,-14.128834,0.0,2.9376824,100,10.804132,-0.003909955792527943,-0.004042583782613783,-11.50741305410075,11.109538,2.4479776339721866,-0.6119258,-14.008014,-96.6016359335154,-38.960563264123344,60200,-2.5067422,0.25753152,0.0,1.4268192,0.004863290989305824,-2.1077929,0.9993061,0.00877678,180000,1800,0.9994405,-5.227531705221901,13.822395063477497,602,10.832913,60200,2.087272,-0.4113226773530349,-38.960563264123344,28.56126190080834,15,0.97050315,-7.327259,-66.62597054318489,0.13967092099483125,-49.971107,100,-3.5194592,0.71483564,-50.519405,100.0,0.2125096,-0.998527,-0.05091683,100.0,-41.13226773530349,0.95792264,100,-14.011123,1.1248589406304734,-25.55429335631346,-0.43639135,9.241148,15.674539,0.051578179001808167,-0.00035849522,5
-0.9989788,0.33229604602092877,-0.23653092980384827,120,-39.50096521751827,0.002933843992650509,-0.4615224503153265,0.0019316440157126635,1.1618016036207994,1.9651181850058492,100,-7.1584353,-2.4746103,-7.651332628146387,-41.44661,295.76107022960787,0.36818597,-14.229186,0.0,2.627927,100,11.259026,-0.03029709722977091,-0.00028496894536948406,-10.877667621973865,11.026035,2.4486882800410967,-0.9323136,-14.528138,-61.15046585479163,-46.15224503153265,60700,-2.5552657,0.24068773,0.0,1.0597512,0.004985317995306104,-2.1741369,0.9993195,0.0017579101,181500,1815,0.99902344,-18.220817425635865,20.22346507805252,607,11.25528,60700,1.9202842,-0.39500965217518275,-46.15224503153265,13.502804393506514,15,15.122841,-7.1676965,-78.51573821730675,0.14142324301064946,-41.783592,100,-2.2865431,0.52367055,-41.455345,100.0,0.20479897,-0.9998573,-0.027196389,100.0,-39.50096521751827,15.152149,100,-14.521252,0.9409979172350696,-23.134984678517018,-0.4877718,5.7870116,16.232878,0.05144277960062027,0.0152849145,5
-0.99972945,0.3258315749990288,0.43734610080718994,121,-29.18879528966063,0.0030409569735638797,-0.30929623424373764,0.0019410450186114758,0.96535965881599,1.9593717370007653,100,-7.084461,-1.8356957,-6.344688576072493,-57.873325,298.2024452626647,0.49283078,-16.592968,0.0,3.3230824,100,13.421098,-0.02538293310645566,-0.004897726278688766,-9.632333401319666,13.554878,2.4374750190181658,-0.14016153,-16.55901,-93.48997479229024,-30.92962342437376,61200,-2.4967496,0.23358934,0.0,1.1482408,0.003656725020846352,-2.046869,0.99868435,0.00600633,183000,1830,0.9991249,-3.870118359997962,6.784794705698326,612,13.456927,61200,2.1495175,-0.29188795289660624,-30.92962342437376,25.793164253894716,15,0.57079107,-7.1232796,-35.0995095749687,0.14363298000534996,-57.36153,100,-3.4263873,0.7905901,-57.50057,100.0,0.18490297,-0.9927961,0.012783458,100.0,-29.18879528966063,0.5866869,100,-16.557198,0.6772774436234666,-15.992001274394736,-0.29101527,6.31858,18.3793,0.053667712956666946,-0.014306668,5
-0.9994481,0.3295249250077177,0.07371674478054047,122,-28.988378555595453,0.0029267100035212934,-0.28738973114734545,0.001919835980515927,1.0419800996201043,1.9561213139968459,100,-7.013256,-2.0146682,-8.715491804004884,-53.76722,300.642279203661,0.5166296,-16.564333,0.0,3.2029748,100,13.246062,-0.017464479551302467,-0.02044868436288008,-11.120123915026669,13.229011,2.4355332370032556,-0.5894726,-16.674837,-75.06261877799943,-28.738973114734552,61700,-2.4865632,0.23141164,0.0,1.444834,0.004885760019533336,-2.0067778,0.99016577,0.00041128366,184500,1845,0.9979595,-3.0296458573078775,14.980633945713663,617,13.233924,61700,2.0251224,-0.28988378555595457,-28.738973114734552,20.327069371932037,15,14.68744,-6.9676538,-55.54260499964322,0.14015469199512154,-53.301033,100,-2.9554908,0.8530456,-54.5252,100.0,0.19949993,-0.99848235,0.01941307,100.0,-28.988378555595453,14.9888,100,-16.707836,0.745273974511798,-16.61524970416798,-0.43218678,7.6653385,18.081682,0.05316485837101936,-0.0042261784,5
