exploration/Average Returns,time/epoch (s),evaluation/Average Returns,trainer/Policy mu Min,trainer/Policy Loss,trainer/Policy mu Max,exploration/Actions Std,exploration/Rewards Mean,time/evaluation sampling (s),exploration/Rewards Std,evaluation/Actions Min,exploration/Actions Min,Epoch,time/exploration sampling (s),time/logging (s),evaluation/Returns Mean,evaluation/Returns Min,exploration/Num Paths,exploration/num paths total,exploration/path length Mean,trainer/Log Pis Max,exploration/Returns Std,exploration/path length Std,trainer/Alpha,time/saving (s),trainer/Q2 Predictions Max,trainer/Policy mu Mean,evaluation/num steps total,trainer/Q Targets Min,trainer/Q1 Predictions Min,trainer/Log Pis Mean,evaluation/Actions Max,exploration/path length Max,exploration/path length Min,evaluation/Rewards Std,trainer/Q Targets Max,trainer/Q1 Predictions Max,trainer/Q2 Predictions Std,exploration/Rewards Min,time/training (s),trainer/Q2 Predictions Mean,time/data storing (s),evaluation/Actions Mean,trainer/QF1 Loss,evaluation/Actions Std,trainer/QF2 Loss,trainer/Log Pis Min,trainer/Q2 Predictions Min,exploration/Actions Max,evaluation/Returns Std,exploration/Actions Mean,exploration/Returns Min,evaluation/path length Mean,evaluation/Rewards Min,trainer/Alpha Loss,evaluation/num paths total,trainer/Log Pis Std,trainer/Policy log std Min,evaluation/path length Max,exploration/num steps total,time/total (s),trainer/Q1 Predictions Mean,exploration/Returns Mean,trainer/Policy mu Std,trainer/Policy log std Max,trainer/Policy log std Mean,exploration/Returns Max,trainer/Q Targets Mean,trainer/Policy log std Std,exploration/Rewards Max,trainer/Q Targets Std,evaluation/Rewards Mean,replay_buffer/size,evaluation/Num Paths,evaluation/Returns Max,trainer/Q1 Predictions Std,evaluation/path length Std,evaluation/path length Min,evaluation/Rewards Max
-43.999685724051204,1.4874977820145432,-17.139043808435318,-3.1934235,12.754339,3.501846,0.24019982,-0.43999685724051213,0.27450081301503815,1.4146574740381312,-0.99241906,-0.7499635,110,0.06957470602355897,0.0094673789863009,-17.139043808435318,-48.75429003528044,2,224,100.0,6.2615457,27.49021961141551,0.0,0.05049023777246475,0.0030986969941295683,-9.679565,-0.038545344,111000,-49.50593,-48.408768,1.7388582,0.99519837,100,100,0.7218450212522286,-9.793484,-9.728791,6.000499,-10.631727574603799,1.129666102991905,-11.460799,0.0011900840036105365,0.012734951,0.10831453,0.15286241,0.16189484,-2.5202196,-49.03001,0.998058,13.746131090107736,0.023121204,-71.48990533546672,100.0,-9.24896770818921,-0.779754638671875,1110,1.2444634,-2.3760135,100,22400,161.78334333814564,-11.50849,-43.999685724051204,0.6775212,-0.43729252,-2.0685983,-16.509466112635693,-11.640667,0.42267552,-0.01765672230402487,5.984424,-0.17139043808435314,22400,10,-6.416591895604462,5.945273,0.0,100,-0.0388253001702502
-16.109902455238522,1.3628255000512581,-20.570514696658442,-1.8818897,12.979487,3.2006905,0.184211,-0.16109902455238523,0.25146180801675655,0.2620739082671792,-0.9719957,-0.8359856,111,0.07096764902235009,0.0035952609905507416,-20.570514696658442,-50.25062343694551,2,226,100.0,6.2768903,1.7344364142594584,0.0,0.0503154881298542,0.0028887169901281595,-9.6246805,0.10137078,112000,-57.6959,-54.77388,2.0625124,0.9963185,100,100,0.8968580418161557,-0.22649765,-9.681829,6.4248276,-2.6107836109602016,1.032756707019871,-11.0997,0.0011553580116014928,0.019855035,1.0270591,0.15927184,0.9614736,-1.4675324,-56.818447,0.98844427,17.18351353236252,0.018546984,-17.84433886949798,100.0,-9.171093743078707,0.1868809163570404,1120,1.0971786,-2.4115138,100,22600,163.1511372521636,-11.128613,-16.109902455238522,0.60119236,-0.5927243,-2.2006042,-14.375466040979065,-11.151431,0.386839,-0.009815962175825279,6.5400643,-0.20570514696658432,22600,10,-5.0781670181857645,6.246388,0.0,100,-0.019723424086829824
-19.044806543627697,1.3563675220357254,-15.013921115116622,-1.7490274,12.117204,2.9708161,0.2016494,-0.19044806543627696,0.24864254699787125,0.47018330931164226,-0.989021,-0.9986835,112,0.06798650699784048,0.003671254002256319,-15.013921115116622,-52.0790459057477,2,228,100.0,6.1140957,2.5075781345457955,0.0,0.0514526292681694,0.002512230013962835,-9.418436,0.049277853,113000,-31.005241,-30.188766,2.0876458,0.99718827,100,100,0.7374255990018913,-9.621711,-9.404625,3.0407543,-4.642836429336056,1.032404788013082,-10.3013115,0.0011501960107125342,0.020634301,0.21449026,0.16432922,0.17402478,-1.7498193,-30.401585,0.9973141,13.829720778255572,0.005046625,-21.552384678173492,100.0,-9.95180956721019,0.2600646913051605,1130,1.0129743,-2.4205093,100,22800,164.5120468842215,-10.2831955,-19.044806543627697,0.5703155,-0.6724363,-2.2073722,-16.5372284090819,-10.612378,0.36635545,-0.004738714614698623,3.1887689,-0.1501392111511663,22800,10,-4.29734481305871,3.0217333,0.0,100,-0.02895287771426976
-29.222835075608383,1.3762546999787446,-22.886433709031095,-3.08742,13.072772,3.0453434,0.22423308,-0.2922283507560839,0.2556962220114656,0.810023976998402,-0.9775661,-0.75327706,113,0.06626119298744015,0.00409340500482358,-22.886433709031095,-48.02408442913345,2,230,100.0,5.3227353,5.710684720620417,0.0,0.051754795014858246,0.0028512860008049756,-9.458862,0.064467676,114000,-76.147156,-79.852585,2.209646,0.99630946,100,100,1.099186076927937,-9.535675,-9.442184,7.8831882,-6.288903802275811,1.045982154988451,-11.23593,0.0013704389857593924,0.022095786,0.21853738,0.18164995,0.18760006,-1.1754755,-79.6745,0.9995434,19.67433092865809,0.030984992,-34.9335197962288,100.0,-9.885201914892448,0.6208246350288391,1140,0.9353803,-2.3613846,100,23000,165.89277112315176,-11.218035,-29.222835075608383,0.6989776,-0.47381827,-2.0799558,-23.512150354987966,-11.406692,0.45521858,-0.012376206845249076,7.587722,-0.228864337090311,23000,10,-1.8196740359613772,7.883693,0.0,100,-0.013372181991695072
-46.90207583838935,1.3902653669647407,-21.49422785859722,-1.692306,12.335431,3.1433072,0.26038536,-0.4690207583838935,0.2709983039821964,1.3664108894023652,-0.99695283,-0.44059306,114,0.06933195900637656,0.00351058499654755,-21.49422785859722,-45.50435131531006,2,232,100.0,5.0387774,15.858604129208645,0.0,0.05089534819126129,0.0026194389793090522,-9.489233,0.087573394,115000,-39.122833,-39.616592,1.9862381,0.99690336,100,100,0.926341553090426,-9.504431,-9.397468,3.7205064,-9.583018717199382,1.0425574149994645,-10.583874,0.0012476650008466095,0.03218064,0.06563566,0.18871513,0.04225427,-2.2443726,-39.52307,0.9992918,12.131459151471672,0.05735278,-62.760679967597994,100.0,-8.971425336058696,-0.040982428938150406,1150,1.2063893,-2.341508,100,23200,167.2876629421371,-10.532635,-46.90207583838935,0.6747257,-0.3979458,-2.083206,-31.043471709180704,-10.72188,0.43824574,-0.008197519300127465,3.6785672,-0.21494227858597217,23200,10,-4.333638687193561,3.7575111,0.0,100,-0.018547103843639442
-60.24361158006802,1.7511737759632524,-18.241119302052706,-3.1581864,13.201486,3.2048113,0.29130536,-0.60243611580068,0.2812783640110865,1.7390605969082873,-0.9959523,-0.97391653,115,0.1018498310004361,0.005156442988663912,-18.241119302052706,-44.5389116939535,2,234,100.0,6.060958,8.820555586737452,0.0,0.051112785935401917,0.00357293599518016,-9.448182,0.066651426,116000,-52.79488,-52.53743,1.9172531,0.9963196,100,100,0.8474711299656263,-0.15776388,-9.479843,6.96908,-10.644005321470535,1.3576676389784552,-11.662889,0.001648562989430502,0.019201674,1.829753,0.17636152,1.7975813,-1.6409945,-52.57929,0.9992701,13.925345009376015,0.023344422,-69.06416716680548,100.0,-9.115207759282779,-0.24607433378696442,1160,1.2149662,-2.3324566,100,23400,169.0439451900893,-11.672764,-60.24361158006802,0.744626,-0.37950706,-2.0383682,-51.42305599333057,-11.590886,0.43369856,-0.0138527551802781,7.147375,-0.18241119302052705,23400,10,-3.324697772980411,6.892915,0.0,100,-0.027095251462452438
-20.215593536604665,1.8818416119902395,-28.888806933706654,-2.4529276,12.545009,3.1323805,0.20858632,-0.20215593536604662,0.30372703599277884,0.40805022164515514,-0.9909275,-0.9888766,116,0.16442162898601964,0.0034496670123189688,-28.888806933706654,-63.53832592036914,2,236,100.0,6.4379168,2.290194110268393,0.0,0.05154053866863251,0.002410066983429715,-9.541537,0.100479595,117000,-38.007027,-38.128128,2.1811888,0.99807954,100,100,1.003733614589856,-0.24416836,-9.558435,4.3666635,-4.139633820975854,1.406197706994135,-10.689245,0.0016355060215573758,0.027992234,0.9441899,0.19584158,0.94022155,-1.3796413,-38.703968,0.9849557,14.70886334481724,0.012287681,-22.50578764687306,100.0,-10.298695755564689,0.5373085737228394,1170,1.1419601,-2.4003263,100,23600,170.93032831707387,-10.705874,-20.215593536604665,0.6098648,-0.4019476,-2.198692,-17.925399426336273,-10.538939,0.39801666,-0.010200862405928884,4.45368,-0.28888806933706657,23600,10,-10.349799723092621,4.307291,0.0,100,-0.007305806435119583
-15.175419997130561,1.5214701110089663,-22.671636515624417,-2.2031734,12.211456,3.395777,0.16939148,-0.1517541999713056,0.2869928480067756,0.11525020465347725,-0.9958387,-0.72391194,117,0.082776864990592,0.005862729012733325,-22.671636515624417,-40.57708971157451,2,238,100.0,4.8871202,1.1667388796330789,0.0,0.05242197960615158,0.002924461994552985,-9.408288,0.14588323,118000,-52.21518,-50.782803,1.702428,0.9981736,100,100,0.7833631527518541,-9.358855,-9.4845495,5.1725054,-1.4010074010258449,1.141667749005137,-10.901672,0.0012454579991754144,0.01794106,0.05852143,0.18187271,0.058914017,-3.1741028,-50.925755,0.9789511,8.6000150480261,0.0059050517,-16.34215887676364,100.0,-7.791922218194445,-0.8773359060287476,1180,1.5260715,-2.3502555,100,23800,172.45676217708387,-10.966913,-15.175419997130561,0.722521,-0.45738462,-2.047007,-14.008681117497483,-10.937587,0.4874627,-0.00884388014417075,5.2701626,-0.22671636515624413,23800,10,-8.660413789488203,5.1169066,0.0,100,-0.04534059836324469
-25.611262539119892,1.6773488229955547,-17.431933273304928,-3.1520805,12.717746,3.4363291,0.22555076,-0.25611262539119894,0.3231801980000455,0.7222707148941423,-0.9866938,-0.978508,118,0.07438023199210875,0.00338785900385119,-17.431933273304928,-59.928039690280634,2,240,100.0,6.395583,6.254840289549795,0.0,0.05289194732904434,0.0023544880095869303,-9.232769,0.14798073,119000,-67.9362,-65.819046,2.0020974,0.99697554,100,100,0.7598246883403393,-9.299773,-9.278015,6.7773504,-6.534002142764219,1.2728525100101251,-10.993997,0.0011935359798371792,0.02152141,0.10220147,0.17079554,0.13397208,-1.4827013,-65.29445,0.9988243,15.030047668390198,0.014494602,-31.866102828669685,100.0,-10.133723872962372,0.006164886988699436,1190,1.1344607,-2.429429,100,24000,174.13999071600847,-11.054674,-25.611262539119892,0.7426229,-0.43144897,-2.0802975,-19.356422249570095,-11.136885,0.49443918,-0.008462292287571354,6.897479,-0.17431933273304928,24000,10,-7.608718738066502,6.7886853,0.0,100,-0.040669530863197
-14.911851440059245,1.3437743870017584,-20.751424390081088,-2.0224965,11.62242,3.3280625,0.18235518,-0.14911851440059248,0.2694535439950414,0.1947664096110849,-0.9917015,-0.9590971,119,0.06636768698808737,0.003756913007237017,-20.751424390081088,-55.067374643088606,2,242,100.0,7.2981215,0.6680433545307345,0.0,0.05170832574367523,0.002438850002363324,-9.09892,0.08569369,120000,-32.426098,-32.722237,1.9050366,0.99788094,100,100,1.0636496776244138,-0.11460168,-9.100524,3.0013773,-2.0116801744551833,1.0006145340157673,-9.9003,0.0011428589932620525,0.024780564,1.7035772,0.18291342,1.7242906,-2.2825785,-33.087444,0.98815995,19.6991561461721,0.0029899587,-15.579894794589979,100.0,-10.566973889419275,-0.2812829911708832,1200,1.3067281,-2.337997,100,24200,175.48806241102284,-9.917537,-14.911851440059245,0.59471637,-0.42158735,-2.126117,-14.24380808552851,-9.968366,0.3808715,-0.0073988695068675486,3.2491374,-0.20751424390081086,24200,10,-1.6459429666628569,2.9593902,0.0,100,-0.012579516510448172
-27.182773040273737,1.3995474850235041,-23.32145133503163,-2.5423224,12.603759,3.1700885,0.2326347,-0.2718277304027374,0.2678710170148406,0.7393818301404605,-0.99703175,-0.9980807,120,0.07689836699864827,0.003450882009929046,-23.32145133503163,-60.53199377512446,2,244,100.0,5.6218586,3.0046845366144748,0.0,0.05120827257633209,0.0023922889959067106,-9.227097,0.103310324,121000,-75.626976,-76.107895,1.9472198,0.99786186,100,100,1.0789426231523669,-0.08959807,-9.221625,7.356248,-5.960819877306663,1.047737393004354,-11.108024,0.0011975369998253882,0.02114375,0.88495237,0.19097804,0.90019786,-3.1296072,-76.486916,0.9974446,18.255297017305352,0.01116555,-30.18745757688821,100.0,-11.104025170306903,-0.15686245262622833,1210,1.5192275,-2.3860483,100,24400,176.8921323530085,-11.122453,-27.182773040273737,0.722049,-0.49137458,-2.0983589,-24.17808850365926,-11.059574,0.48355696,-0.011532938496133101,7.36115,-0.2332145133503163,24400,10,-2.0899712513928788,7.343397,0.0,100,-0.011094562068614224
-16.64714562988409,1.3337925160303712,-28.74380541226235,-3.133508,13.110577,3.1987271,0.19731581,-0.16647145629884094,0.25842756300698966,0.270237085696463,-0.99162215,-0.9916686,121,0.07382572401547804,0.0037903620104771107,-28.74380541226235,-61.128791858674425,2,246,100.0,5.0182447,0.6605666990395394,0.0,0.050737835466861725,0.002352227980736643,-9.156189,0.11306093,122000,-71.54952,-70.55822,2.0240812,0.99667686,100,100,1.2006748034422057,-0.27235377,-9.152595,8.130029,-2.8076890089860953,0.9942280719988048,-11.253556,0.001168567017884925,0.0302228,1.7112844,0.1974622,1.7207154,-1.7085304,-69.11804,0.98545575,20.697668944179963,0.006175594,-17.30771232892363,100.0,-10.349326640599942,0.07179034501314163,1220,1.0943459,-2.3842914,100,24600,178.2303481270501,-11.299531,-16.64714562988409,0.7252124,-0.49539402,-2.0715518,-15.98657893084455,-11.174967,0.45009702,-0.0025389456057861443,8.39882,-0.2874380541226235,24600,10,-4.620876852429764,8.239449,0.0,100,-0.022619750783738915
-31.687863460767858,1.4878900500189047,-24.71033768120193,-2.014789,11.926954,3.147786,0.24011335,-0.31687863460767857,0.2596098270150833,0.8195915639034799,-0.9959104,-0.45582497,122,0.06774219099315815,0.0038267129857558757,-24.71033768120193,-60.28154979929038,2,248,100.0,4.7076235,7.322301963168487,0.0,0.050020985305309296,0.00241779800853692,-8.897793,0.095276564,123000,-47.510242,-48.376953,1.6472316,0.99731076,100,100,0.9703526874725176,-9.141342,-8.957819,5.0505385,-7.0032174475983044,1.1531226549996063,-10.38314,0.0011708660167641938,0.024359303,0.07579956,0.19324586,0.11406519,-2.9054823,-48.001743,0.9979583,17.565756798614146,0.039844617,-39.01016542393634,100.0,-10.307584002131083,-1.0565897226333618,1230,1.2357142,-2.3362663,100,24800,179.72292136502801,-10.45005,-31.687863460767858,0.6973732,-0.44442275,-2.033391,-24.36556149759937,-10.665889,0.4547248,-0.024948228824819996,4.992741,-0.24710337681201933,24800,10,-7.602019607667147,5.056285,0.0,100,-0.009871895573576107
-40.5863063776752,1.5773031910066493,-22.44330972700245,-1.3181145,12.193223,3.2788672,0.257245,-0.40586306377675213,0.2877385879983194,1.2815950438480408,-0.9934839,-0.36038795,123,0.10383773100329563,0.00347240999690257,-22.44330972700245,-49.24178037371017,2,250,100.0,8.167037,16.973590050972966,0.0,0.050820741802453995,0.0023889970034360886,-9.047599,0.12730396,124000,-43.38008,-44.244072,2.1159837,0.9984666,100,100,0.9054133313758223,-0.18129046,-8.976181,5.290159,-10.074946146376686,1.1780383760051336,-10.433381,0.0018270889995619655,0.027025085,0.8499371,0.1780187,0.85497063,-1.824096,-44.602253,0.9988496,13.83808610344534,0.060312055,-57.559896428648166,100.0,-8.923620430010917,0.3455967307090759,1240,1.2938886,-2.4319615,100,25000,181.30493101503816,-10.389773,-40.5863063776752,0.6698436,-0.66456026,-2.1874917,-23.612716326702238,-10.38054,0.4084891,-0.0036764849603686182,5.3451233,-0.2244330972700245,25000,10,-5.871006624821686,5.3156285,0.0,100,-0.02029431289075718
-49.53947960246744,1.4448781600221992,-20.95289226675653,-2.484563,12.2251625,3.0380917,0.26328295,-0.4953947960246744,0.2889219179924112,1.4293214024261445,-0.99236465,-0.9981187,124,0.06865989998914301,0.004118274024222046,-20.95289226675653,-35.70639836128252,2,252,100.0,5.6574316,1.98560015408313,0.0,0.05090916156768799,0.0024004059960134327,-9.039202,0.1081205,125000,-50.934155,-50.588696,2.0517564,0.9952429,100,100,0.810148624916337,-0.07699645,-9.039147,4.753771,-9.307108782288408,1.0796059000131208,-10.321233,0.0011717620072886348,0.024480721,1.6360378,0.17548399,1.6388062,-2.4410458,-50.85999,0.99982935,11.519549377656727,0.02890842,-51.52507975655057,100.0,-7.934374013731913,0.154116690158844,1250,1.2111881,-2.3929455,100,25200,182.7541689600912,-10.308154,-49.53947960246744,0.6946271,-0.5785868,-2.1040008,-47.55387944838431,-10.16799,0.47209868,-0.004403584572835756,4.9607587,-0.20952892266756531,25200,10,-6.850705688374494,4.7382016,0.0,100,-0.02412858280795155
-26.817392200935206,1.5463717209931929,-23.746743810553912,-1.2476506,11.90169,3.0560644,0.22774717,-0.2681739220093522,0.26914526501786895,0.6744603581284337,-0.9928233,-0.890292,125,0.06971280698780902,0.006052690005162731,-23.746743810553912,-33.246619992154,2,254,100.0,6.3372564,8.42160563516244,0.0,0.05002468079328537,0.0033600789902266115,-8.991944,0.088775255,126000,-54.994144,-54.368492,1.7674704,0.9957055,100,100,0.8059718783201846,-0.062136702,-9.020432,6.9534726,-6.384496733543545,1.196925147989532,-10.566122,0.001175732002593577,0.023405656,2.4640458,0.1987444,2.433064,-1.1777282,-54.8446,0.99832046,6.695887705698382,0.0131748505,-35.238997836097646,100.0,-7.587560011962133,-0.6964659690856934,1260,1.1134657,-2.3076837,100,25400,184.305298641033,-10.584129,-26.817392200935206,0.57822156,-0.6673402,-2.0747564,-18.395786565772767,-10.351191,0.35309514,-0.00846654846599628,7.2191963,-0.2374674381055391,25400,10,-12.410597273170763,6.9717407,0.0,100,-0.013585962303822755
-33.173305254908,1.4150222740136087,-26.275514135190527,-2.775805,12.039132,3.381856,0.2570784,-0.33173305254908003,0.26706886501051486,0.9739724229033887,-0.9918043,-0.9977157,126,0.07284783097566105,0.003421850997256115,-26.275514135190527,-61.66561162322205,2,256,100.0,7.9749556,5.56290112728075,0.0,0.050226159393787384,0.002381355006946251,-8.898951,0.085716926,127000,-50.86319,-51.460876,2.0591874,0.99732655,100,100,1.144637088832086,-0.118302524,-8.931397,5.2312994,-7.733509035273128,1.0681368689984083,-10.255243,0.001165503024822101,0.029491028,1.6971767,0.19303752,1.6405035,-1.2186326,-51.05091,0.99609065,19.553604004792653,0.02531189,-38.73620638218875,100.0,-10.66721596572093,0.17703847587108612,1270,1.1599135,-2.296698,100,25600,185.7255737860687,-10.285957,-33.173305254908,0.68560183,-0.5646694,-2.0742767,-27.61040412762725,-10.16677,0.42170122,-0.011152965040380353,5.4491262,-0.2627551413519053,25600,10,-3.70174650061245,5.2631116,0.0,100,-0.011200157091116056
-24.39177874285677,1.300824742007535,-20.468450111086828,-2.1705089,12.071748,3.1112814,0.24511656,-0.24391778742856768,0.2497060929890722,0.6673654183596298,-0.9867051,-0.9878835,127,0.066816309990827,0.0033805040002334863,-20.468450111086828,-39.431313690110464,2,258,100.0,6.8407497,4.609072462567468,0.0,0.051137544214725494,0.0023545839940197766,-8.767569,0.10263703,128000,-43.537643,-48.70954,2.0833988,0.995371,100,100,0.9169740874771012,-8.866503,-8.788799,5.394675,-6.205071565935467,0.9773312770121265,-10.380138,0.00123597402125597,0.029537914,0.30158785,0.18685468,0.35001618,-5.9437594,-49.079346,0.99185985,11.587617429198465,0.017886145,-29.000851205424237,100.0,-8.89656021157354,0.24795612692832947,1280,1.1953993,-2.3294609,100,25800,187.03127395309275,-10.420392,-24.39177874285677,0.67923814,-0.499555,-2.087516,-19.7827062802893,-10.494432,0.4082809,-0.007833964936648811,4.9582434,-0.2046845011108683,25800,10,-2.636668843865497,5.3782883,0.0,100,-0.004468007203652208
-26.229166691206558,1.4045295620453544,-22.291134679241036,-2.6941445,12.38273,3.554152,0.21907803,-0.2622916669120656,0.25955364701803774,0.5788218450513467,-0.9964341,-0.98319995,128,0.06754342000931501,0.0034852870157919824,-22.291134679241036,-28.898606499707704,2,260,100.0,7.2808676,4.456383627587657,0.0,0.051906608045101166,0.0029842669900972396,-9.010319,0.093526356,129000,-58.14591,-55.598484,1.9185305,0.9972849,100,100,0.6376901002927542,-0.107672684,-9.0307,6.352063,-5.218253866121678,1.0696839849988464,-10.599125,0.0012789560132659972,0.009099114,1.8217145,0.17907298,1.7699354,-2.995493,-55.68088,0.99876136,3.284940853050507,0.0190303,-30.685550318794213,100.0,-6.468855916052004,-0.24099436402320862,1290,1.2570871,-2.2918606,100,26000,188.44013990610256,-10.632411,-26.229166691206558,0.672682,-0.556063,-2.076388,-21.7727830636189,-10.421091,0.39780378,-0.013867840940016474,6.846301,-0.22291134679241037,26000,10,-16.212755831740274,6.325952,0.0,100,-0.026303602675269558
-14.728187809702803,1.3994367269915529,-15.612744210047357,-2.9601402,11.496326,2.951268,0.18294044,-0.14728187809702795,0.2623494550061878,0.22957051753908014,-0.9927719,-0.9933393,129,0.06561806899844669,0.0041844739753287286,-15.612744210047357,-29.371058692942704,2,262,100.0,7.2508793,1.2389979848060797,0.0,0.0519721657037735,0.002585192007245496,-8.805713,0.045561295,130000,-35.469894,-34.786457,1.839442,0.99706763,100,100,0.6698338892171355,-0.06599447,-8.788807,3.739916,-2.9121694765105692,1.0633440100064036,-9.91545,0.0013555269979406148,0.02401423,0.8674881,0.17590949,0.887503,-2.9990597,-34.90783,0.9818797,7.095806495603764,0.004680497,-15.967185794508882,100.0,-7.736666387021902,-0.474783331155777,1300,1.5068191,-2.3869543,100,26200,189.84502676309785,-9.913736,-14.728187809702803,0.6177196,-0.6021644,-2.1552615,-13.489189824896723,-9.837452,0.41042012,-0.00992300917095032,3.75813,-0.15612744210047352,26200,10,-6.770363915053244,3.7408528,0.0,100,-0.033482345863491685
-38.2897171749312,1.5577980439702515,-30.44500877149872,-1.6976392,12.481006,3.2483592,0.2326657,-0.382897171749312,0.3339792210026644,1.123727895574614,-0.9956544,-0.46883124,130,0.06982810600311495,0.0035152909986209124,-30.44500877149872,-55.84767641062401,2,264,100.0,6.586004,16.228153046694413,0.0,0.05195682495832443,0.0030706409888807684,-8.850319,0.11862931,131000,-75.46648,-79.13028,2.0151155,0.9971285,100,100,1.121624874486042,-0.062136702,-8.755426,8.506584,-8.636684054894838,1.1462305139866658,-10.892658,0.0011742709903046489,0.02721325,0.93201876,0.20772305,0.9925281,-2.131629,-79.73466,0.99868184,16.85960204704282,0.03775929,-54.51787022162561,100.0,-9.64081868564932,0.04469723626971245,1310,1.2002909,-2.3092356,100,26400,191.4071270840941,-10.807338,-38.2897171749312,0.6503562,-0.4530929,-2.0960567,-22.061564128236782,-10.728728,0.39467973,-0.0037219539182872753,8.246314,-0.3044500877149872,26400,10,-10.306975724320619,8.464105,0.0,100,-0.007334122459620876
